id,famille,nom,energie,proteines,lipides,dontAGS,glucides,sucre,fibres,sodium,calcium,magnesium,fer,vitamineC,vitamineD,eau,allergene,vegetarien,visuel
915,Legumes,"petit pois, appertise, egoutte",87.3,5.36,0.4,0.149,12.7,1.77,5.75,259,23.9,20.2,1.48,12,0,74.7,,,assortiment de legumes
916,Legumes,"petit pois, cuit",70.8,5.18,0.555,0.039,8.27,3.86,6,167,33.5,31.6,1.19,8.9,0,79.2,,,assortiment de legumes
917,Legumes,"petits pois et carottes, appertises, egouttes",53.4,2.78,0.285,0.049,8.92,4.49,2,244,29,18,1.18,3.75,0,85.1,,,assortiment de legumes
918,Legumes,"pissenlit, cru",52,2.85,0.85,0.085,6.9,0.71,2.7,44.3,62.2,13.2,3.1,37.5,0,85.3,,,assortiment de legumes
919,Legumes,"poireau, cru",29.2,2.08,0.28,0.0463,3.35,3.35,2.46,11.2,27.4,8.02,0.752,17,0,90.9,,,poireau
920,Legumes,"poireau, cuit",24.6,0.81,0.2,0.027,3.28,2.11,3.2,3,25.3,8.44,"< 0,759",4.15,0,92.1,,,assortiment de legumes
921,Legumes,"poivron rouge, cru",34.3,1,0.4,0.055,5.73,4.2,1.9,6.76,8.72,10.9,0.395,162,0,90.4,,,assortiment de legumes
922,Legumes,"poivron rouge, cuit",33.4,1.1,0.4,0.0455,5.74,4.39,1.2,686,9,14,0.63,81,0,89.5,,,assortiment de legumes
923,Legumes,"poivron vert, cru",21.3,0.8,0.3,0.0565,3.08,1.93,1.52,"< 10,7",11,9.59,0.315,120,0,93.9,,,assortiment de legumes
924,Legumes,"poivron vert, cuit",28.5,1,0.5,0.029,4.39,3.19,1.2,70,9,10,0.4,69,0,92.6,,,assortiment de legumes
925,Legumes,"poivron, vert, jaune ou rouge, cru",26.7,0.9,0.3,0.0341,4.2,4.2,1.8,2,13,10,0.58,120,0,92,,,assortiment de legumes
926,Legumes,"poivron, vert, jaune ou rouge, cuit",28.9,0.92,0.4,0.0455,4.8,4.7,1.2,2,9,10,0.46,74.4,0,91.9,,,assortiment de legumes
927,Legumes,"potiron, appertise, egoutte",68.1,0.75,0.19,0.0865,14.9,3.3,1.9,123,23,15,0.87,4.2,0,81.8,,,assortiment de legumes
928,Legumes,"potiron, cuit",13.6,0.6,"< 0,1",0.0585,1.9,0.6,1.6,9.3,25.9,5.9,< 1,0.7,0,95.3,,,assortiment de legumes
929,Legumes,"pourpier, cru, feuilles",16.1,1.75,0.2,0.0384,0.755,0,2.12,45,90,77.5,1.7,21,0,93.9,,,assortiment de legumes
930,Legumes,"radis noir, cru",17.8,2.8,"< 0,1",0,0.6,0,1.9,8.6,53.8,11,0.15,6.4,0,93.6,,,assortiment de legumes
931,Legumes,"radis rouge, cru",13.1,0.76,"< 0,1",0.0292,1.77,1.77,1.1,22.1,30.6,11.2,0.603,17,0,95.4,,,assortiment de legumes
932,Legumes,"salade verte, sans assaisonnement",15.5,0.7,0.1,0.0182,2.31,1.7,1.3,13.6,48.7,20,0.852,1.95,"< 0,5",95.1,,,assortiment de legumes
933,Legumes,"salsifis, appertise, egoutte",28.3,1.5,0.3,0.0911,3.66,1.31,2.5,385,21,8.9,0,0,0,91.4,,,assortiment de legumes
934,Legumes,"salsifis, cuit",46.3,2.73,0.135,0.041,7.5,2.9,2.1,16,47,18,0.55,1,0,86.8,,,assortiment de legumes
935,Legumes,"scarole, crue",17.8,1.4,0.25,0.048,0.95,0.7,3.1,16,65.5,14,0.83,9.75,0,92.9,,,assortiment de legumes
936,Legumes,tomate cerise crue,29.4,0.8,"< 0,8",0.0178,5,3,1.3,13,11,11,0.4,28,0,92,,,tomate
937,Legumes,"tomate entiere, pelee, appertisee, egouttee",16.2,0.92,"< 0,2",0.0403,1.93,1.93,1.27,203,14.8,9.66,0.97,12,0,94.6,,,tomate
938,Legumes,"tomate, concentre",91.5,3.27,0.53,0.08,16.3,14.7,4.25,108,45.6,63.3,1.2,2.6,0,72,,,tomate
939,Legumes,"tomate, crue",16.4,0.8,0.26,0.048,1.72,1.68,1.41,3.29,8.24,10.1,0.151,14.3,0,94.5,,,tomate
940,Legumes,"tomate, pulpe, appertisee",33.2,1.64,0.28,0.04,4.74,3.5,1.9,88.1,34,20,1.3,9.2,0,89.4,,,tomate
941,Legumes,"tomate, puree",31.7,1.65,"< 1,3",0.029,3.12,3.12,1.9,350,32.6,24.3,1.13,9.53,0,89.5,,,tomate
942,Legumes,"topinambour, cuit",71.2,2,0.7,0,12.8,9.6,2.85,35.9,32.9,14.1,0.2,2.6,0,80.2,,,assortiment de legumes
943,Legumes secs,"feve, cuite",60.6,5.1,0.8,0.104,6.05,1.82,4.4,20,18,19,0.8,20,0,82.8,,,assortiment de legumes
944,Legumes secs,"haricot blanc, appertise, egoutte",94.3,7.26,0.495,0.076,11.8,0.29,6.82,405,68.3,25.7,2.99,0,0,72.4,,,assortiment de legumes
945,Legumes secs,"haricot blanc, cuit",104,8.42,0.325,0.091,13.6,0.758,6.3,77.5,55.2,60.6,1.7,0,0,69.6,,,assortiment de legumes
946,Legumes secs,"haricot flageolet, appertise, egouttes",84.4,4.07,0.79,0.066,11.7,0.728,7.12,347,45.4,30,1.56,< 1,0,74.9,,,assortiment de legumes
947,Legumes secs,"haricot rouge, cuit",111,8.58,0.525,0.0817,14.4,3.8,7.34,161,46.3,29.6,2.32,1,0,68,,,assortiment de legumes
948,Legumes secs,"lentille, cuisinee, appertisee, egouttee",88.2,6.4,1.09,0.158,11,0.899,4.37,397,29,14.6,1.67,0,0.015,75.9,,,assortiment de legumes
949,Legumes secs,"lentille, cuite",112,8.1,0.55,0.053,16.6,1.23,4.2,123,25.8,35.5,1.59,0,0,69.6,,,assortiment de legumes
950,Legumes secs,"pois casse, cuit",121,8.5,1.09,0.147,14,0.65,10.6,135,24.7,20.9,1.96,0,0,65,,,assortiment de legumes
951,Legumes secs,"pois chiche, cuit",139,8.86,1.09,0,21.1,0,4.8,154,41.2,27.5,0,0,0,63.9,,,assortiment de legumes
952,Legumes secs,tofu,125,11.5,7.43,0.696,1.64,0.8,0.5,139,80.2,134,2.9,0.0333,0,77.7,,,assortiment de legumes
953,Liqueurs et alcools,aperitif e la gentiane,150,0,0,0,16.5,0,0,0,0,0,0,0,0,71.3,,,vin
954,Liqueurs et alcools,eau de vie,237,0,0,0,0.789,0.129,0,1.75,0,0,0,0,0,65.9,,,vin
955,Liqueurs et alcools,gin,265,0,0,0,0,0,0,2,0,0,0.07,0,0,62.1,,,vin
956,Liqueurs et alcools,liqueur,196,0,0,0,24.8,23.8,0,3.25,7.67,6.4,0.413,0,0,61.2,,,vin
957,Liqueurs et alcools,pastis,274,0,0,0,2.81,2.33,0,2,0,0,0,0,0,59.7,,,vin
958,Liqueurs et alcools,rhum,242,0,0,0,0,0,0,1,0,0,0.0867,0,0,63.4,,,vin
959,Liqueurs et alcools,vodka,239,0,0.92,0,0,0,0,458,0.1,48.3,2.6,0,"< 0,5",66.7,,,vin
960,Liqueurs et alcools,whisky,238,0,0,0,0,0,0,0.544,0.68,0.099,0.0446,0,0,63.4,,,vin
961,Margarines et matieres grasses composees,"margarine e 80% mg, au tournesol, en barquette",735,0.05,81.6,16.1,0.2,0.2,0,170,3.05,"< 0,583",0.157,0.14,0,17.5,,,matiere grasse (huile beurre)
962,Margarines et matieres grasses composees,"margarine e 80% mg, en pain",761,0.0667,84.4,38.3,0.167,0,0,174,11.1,4.19,0.03,0.1,0,16.3,,,matiere grasse (huile beurre)
963,Margarines et matieres grasses composees,"matiere grasse e 35% mg, legere, enrichie en sterols/stanols",363,0.1,38.5,8.15,4,0,0,147,3.8,< 2,< 1,< 1,0,52.3,,,matiere grasse (huile beurre)
964,Margarines et matieres grasses composees,"matiere grasse e 38-41% mg, legere, e tartiner",361,1.9,39,14.2,0.6,0,0,79.6,20.8,2.5,< 1,< 1,0,56.9,,,matiere grasse (huile beurre)
965,Margarines et matieres grasses composees,"matiere grasse e 38-41% mg, legere, e tartiner, demi0sel",367,1.5,38.3,14.6,4.1,0,0,752,54.3,6.1,< 1,2.2,0,55.3,,,matiere grasse (huile beurre)
966,Margarines et matieres grasses composees,"matiere grasse e 38-41% mg, legere, avec ala et dha",359,0.1,38.8,8.32,2.4,0,0,89.5,7.9,< 2,< 1,< 1,0,58.2,,,matiere grasse (huile beurre)
967,Margarines et matieres grasses composees,"matiere grasse e 55-60% mg, allegee, enrichie en sterols/stanols",558,0,62,13.7,0,0,0,195,2.3,< 2,< 1,2.5,0,31.3,,,matiere grasse (huile beurre)
968,Margarines et matieres grasses composees,"matiere grasse e 55-60% mg, allegee, riche en omega 3 et 6",516,"< 0,1",57.2,12.8,"< 0,3",0,0,114,4.3,< 2,< 1,< 1,0,41.7,,,matiere grasse (huile beurre)
969,Margarines et matieres grasses composees,"matiere grasse e 60%mg, allegee",540,"< 0,1",59.9,17.2,0.3,0,0,159,5.1,< 2,< 1,< 1,0,40.9,,,matiere grasse (huile beurre)
970,Margarines et matieres grasses composees,"matiere grasse e 70% mg, en pain",634,0.1,70.4,33.4,0,0,0,276,6.9,< 2,< 1,2.4,0,27.8,,,matiere grasse (huile beurre)
971,Margarines et matieres grasses composees,"matiere grasse composee e 60% mg, allegee",536,0.4,59.3,20.2,0.25,0,0,203,13.4,< 2,< 1,1,1,36.1,,,matiere grasse (huile beurre)
972,Margarines et matieres grasses composees,"matiere grasse composee e 60% mg, allegee, demi0sel",542,0.4,59.9,22.2,0.35,0,0,651,13.9,< 2,< 1,< 1,0,36.9,,,matiere grasse (huile beurre)
973,Oeufs et derives,"blanc d'oeuf, cuit",45.7,10.3,0.18,0,0.71,0.71,0,155,6.67,9.67,0.067,0,0,87.8,,,œufs
974,Oeufs et derives,"jaune d'oeuf, cru",345,16,31,8.48,0.5,0.5,0,34.5,91.6,8.25,2.75,0,3.25,50.9,,,œufs
975,Oeufs et derives,"jaune d'oeuf, cuit",339,16.5,30.1,8.49,0.6,0.56,0,14,76.4,4.5,0.95,0,2.11,50.3,,,œufs
976,Oeufs et derives,oeuf e la coque,141,12.3,9.82,2.89,0.8,0.77,0,150,69.9,11.7,1.9,"< 0,5",1.28,74.6,,,œufs
977,Oeufs et derives,"oeuf au plat, frit, sale",205,12.7,16,3.85,2.43,0.4,0,144,57,10.4,2.2,0,0.55,67.9,,,œufs
978,Oeufs et derives,"oeuf au plat, sans matiere grasse",147,13.8,9.72,3.21,1.01,0,0,159,0,0,2.6,0,0.74,74.6,,,œufs
979,Oeufs et derives,oeuf brouille,204,13.8,16.2,6.59,0.87,0.87,0,224,57,14,2.59,1.65,1.72,66.7,,,œufs
980,Oeufs et derives,oeuf dur,134,13.5,8.62,2.85,0.52,0.52,0,124,41,14,1.75,0,1.12,76.5,,,œufs
981,Oeufs et derives,oeuf poche,138,12.5,9.47,2.99,0.71,0.37,0,79.3,68.2,10.8,1.75,0,2,75.9,,,œufs
982,Oeufs et derives,"oeuf, cru",145,12.3,10.3,2.74,0.7,0.685,0,128,68.6,11.2,1.75,0,1.5,75.9,,,œufs
983,Oeufs et derives,omelette au fromage,247,17.9,19.3,10.4,0.4,0.4,0,231,164,23.6,1.16,0,1.39,58.5,,,œufs
984,Oeufs et derives,omelette aux champignons,119,8.18,9.2,3.45,0.7,0.653,0.45,141,48,11.4,1.4,0.7,1.11,79,,,œufs
985,Oeufs et derives,omelette aux fines herbes,143,9.46,11.2,4.19,0.8,0.8,0.55,172,86,14.5,1.83,14.4,1.38,75.7,,,œufs
986,Oeufs et derives,omelette aux lardons,264,12.5,23.5,6.78,0.678,0.678,0,392,48.2,12,1.39,0,1.11,61,,,œufs
987,Oeufs et derives,"omelette nature, avec matiere grasse et sel",196,13.8,15.3,4.93,0.895,0.31,0,166,80.2,10.7,1.8,0,0.53,69,,,œufs
988,Pains,"pain au lait, preemballe",358,8.7,10.9,7.17,55.8,0,0.81,467,41.6,19.2,< 1,0,"< 0,2",22.3,,,pains
989,Pains,pain complet ou integral (e la farine t150),269,9.04,1.75,0.386,50.6,1.72,5.6,603,33,108,6.83,0,0,30.9,,,pains
990,Pains,"pain courant français, 400g ou boule",258,7.54,0.95,0.277,52.3,1.8,3.43,525,39.2,27.9,1.6,0,0,34,,,pains
991,Pains,"pain de mie, complet",258,8.35,4.32,0.865,42.1,5.47,7.23,516,87,167,8.8,0,0,35.7,,,pains
992,Pains,"pain de mie, courant",281,8.2,4.7,1.14,49.2,5.39,2.96,498,231,49.3,< 10,0,0,32.9,,,pains
993,Pains,"pain de mie, multicereale",286,8.8,7.19,1.04,43.3,< 6,4.96,446,66.7,156,9.95,< 1,"< 0,5",33.5,,,pains
994,Pains,"pain de seigle, aux raisins",260,7.8,4.85,0.193,43.5,0,3.9,335,31,30.9,2.23,0,0,38,,,pains
995,Pains,"pain de seigle, et froment",266,8.15,2.16,0.311,49.8,1.8,5.93,393,92.5,110,5.08,0.133,0,31.8,,,pains
996,Pains,"pain grille, domestique",340,9.56,1.16,0.129,69.8,4,4.2,848,78.2,29,1.18,"< 0,5","< 0,5",13.2,,,pains
997,Pains,"pain, baguette ou boule, aux cereales et graines, artisanal",301,9.34,5.03,0.749,50.9,1,5.57,610,37.2,181,6.68,"< 0,5","< 0,5",27,,,pains
998,Pains,"pain, baguette ou boule, de campagne",273,8.89,1.35,0.138,53.8,1.85,3.36,669,61.9,45.5,3.62,0,0,30.7,,,pains
999,Pains,"pain, baguette, courante",286,9.33,1.47,0.164,56.6,2.12,3.02,681,52.4,19.7,1.5,0,0,27.4,,,pains
1000,Pains,"pain, baguette, sans sel",290,8.39,1.31,0.188,58.9,1.9,2.84,0,35.8,19.5,0,0,0,26.9,,,pains
1001,Pâtes et semoules,"couscous, graine cuite",169,3.79,0.77,0.029,35.7,0.1,1.4,123,14.6,31.5,0.776,0,0,57.9,,,pâtes
1002,Pâtes et semoules,gnocchi aux pommes de terre,179,5.01,2.05,0.26,34.3,1.1,1.5,402,5.1,18.8,0.7,5,"< 0,5",55.5,,,pâtes
1003,Pâtes et semoules,"pâtes alimentaires au ble complet, crues",353,11.8,2.2,0.307,67.6,1.8,6.1,4.21,26.1,76.7,3.2,0,0,11,,,pâtes
1004,Pâtes et semoules,"pâtes alimentaires au ble complet, cuites",144,5,0.94,0.099,26.8,0.933,3.6,3.5,22.8,36.7,1.3,0,0,63.2,,,pâtes
1005,Pâtes et semoules,"pâtes alimentaires aux oeufs, cuites",168,5.8,1.46,0.411,31.8,0,1.5,40.6,19.4,25.2,0.946,0,"< 0,2",59.1,,,pâtes
1006,Pâtes et semoules,"pâtes alimentaires aux oeufs, fraeches, cuites",168,5.8,1.3,0.429,32,0,1.5,16.8,24.1,20.9,1.1,0,"< 0,2",59.1,,,pâtes
1007,Pâtes et semoules,pâtes alimentaires cuites,151,4.85,0.753,0.103,29.7,0.47,2.28,115,16.5,24.5,"< 0,65",0,0,62.1,,,pâtes
1008,Pâtes et semoules,"polenta ou semoule de maïs, cuite",61.8,1.4,0.31,0.0386,13.2,0,0.29,3,8.9,8.3,< 1,0,0,84.7,,,0
1009,Pâtes et semoules,"vermicelle de riz, cuite",238,4.8,0.73,0.13,52.2,0,1.2,6,14,7.8,< 1,0,0,40.9,,,0
1010,Pâtes et semoules,"vermicelle de riz, seche",363,7.4,1,0.3,79.9,0,1.85,18,14.2,13,< 1,0,0,9.5,,,0
1011,Pâtes et semoules,"vermicelle de soja, cuite",60.7,"< 0,09",0.1,0.0145,14.5,0,0.8,2.5,14.2,2.9,< 1,0,0,84.4,,,0
1012,Pâtes et semoules,"vermicelle de soja, seche",340,"< 0,09",0.07,0,83.2,2,3.3,10.3,25.2,9.6,< 1,0,0,13.1,,,0
1013,"Pizzas, crepes et tartes salees",crepe fourree bechamel fromage,182,7.31,8.3,5.27,19.1,3.3,0.87,346,178,18.6,0.54,0.37,0.47,63.5,,,
1014,"Pizzas, crepes et tartes salees",crepe fourree bechamel jambon,211,7.5,8,3.04,26.9,2.5,0.81,494,0,16.9,0.575,0,0,54.3,,,
1015,"Pizzas, crepes et tartes salees",crepe fourree bechamel jambon fromage,164,7.4,6.85,2.55,17.7,2.74,0.81,438,97.1,14.9,0.56,1.59,0.73,65.3,,,
1016,"Pizzas, crepes et tartes salees",crepe fourree bechamel jambon fromage champignon,145,5.97,6.72,4.02,14.6,1.99,1.07,260,35.3,12.3,0.6,1.23,0.48,71.4,,,
1017,"Pizzas, crepes et tartes salees",flammenkueche ou tarte flambee aux lardons,263,8.93,13.1,4.88,26.9,2.89,2.14,554,61.7,18.3,0.733,0.8,0.4,48.1,,,
1018,"Pizzas, crepes et tartes salees","pizza ""speciale""",240,7.88,10.1,0,28.4,3.91,2.1,506,101,23.4,0.25,2.5,"< 0,5",49.1,,,
1019,"Pizzas, crepes et tartes salees",pizza 4 fromages,244,11.3,10.4,4.04,25.3,1.45,1.88,426,232,22,0.81,3.64,0.05,48.4,,,
1020,"Pizzas, crepes et tartes salees",pizza 4 saisons,188,7.08,6.62,1.63,23.8,2.08,2.46,361,127,20.8,0.82,5.19,0.03,58.6,,,
1021,"Pizzas, crepes et tartes salees",pizza fromage,236,9,9.97,4.04,26.2,7.34,2.3,565,179,21.3,1.34,3,0.1,50.3,,,
1022,"Pizzas, crepes et tartes salees",pizza jambon fromage,216,8.9,6.96,2.62,27.8,0,3.5,665,189,24.4,0.7,1.45,"< 0,5",50.3,,,
1023,"Pizzas, crepes et tartes salees",pizza jambon fromage champignons ou pizza royale,200,10.4,6.89,2.82,22.5,0,3.4,488,155,20.1,0.7,0,"< 0,5",54.8,,,
1024,"Pizzas, crepes et tartes salees",quiche lorraine,292,10.5,18.7,8.23,22.2,1.7,0.867,495,106,15,0.83,0.483,1,52.1,,,
1025,"Pizzas, crepes et tartes salees",tarte au fromage,263,10.4,15.6,7.89,19.8,2.19,0.7,360,160,16,0.54,0.21,1.06,51.5,,,
1026,"Pizzas, crepes et tartes salees",tarte aux legumes,237,8.7,14.8,6.26,16.4,2.18,1.7,380,116,15.5,0.34,4,1,56.4,,,
1027,"Pizzas, crepes et tartes salees",tarte aux poireaux,257,5.44,16.2,6.85,21.3,0,2,384,0,0,0,0,0,53.4,,,
1028,"Pizzas, crepes et tartes salees",tarte provençale e la tomate,218,5.4,12.7,5.23,18.9,2.89,3.24,320,62.5,14.5,0.63,4.25,0.95,57.9,,,
1029,"Pizzas, crepes et tartes salees",tarte saumon et oseille,230,7.08,13.5,5.96,19.5,1.95,0.95,300,59.2,17.7,0.63,1.83,2.59,57.4,,,
1030,"Pizzas, crepes et tartes salees",tourte aux poireaux,258,5.38,16.1,7.66,22,2.02,1.85,330,49.2,14.2,0.64,2.58,1.26,53,,,
1031,Plats e base de cereales ou pâtes,cannelloni e la viande,154,9.55,5.73,1.28,15.5,1.15,1.15,398,82.5,19.3,1.8,2.7,0.2,67.2,,,
1032,Plats e base de cereales ou pâtes,couscous e la viande,152,6.7,5.78,1.15,17.2,0,2.13,333,25.2,18.8,0,0,0,66.9,,,
1033,Plats e base de cereales ou pâtes,couscous au poulet,158,7.4,6.21,1.02,17.4,0.94,1.52,337,24.2,18.7,0.86,4.05,0.01,66.9,,,
1034,Plats e base de cereales ou pâtes,couscous mouton,148,8.3,5.4,1.99,15.9,1.4,1.3,310,26.6,30.2,1.09,5,0.135,67.7,,,
1035,Plats e base de cereales ou pâtes,couscous royal e la viande,149,8.3,5.67,1.85,15.1,0.956,2.13,327,23.5,18.4,0.93,1.69,0,67.5,,,
1036,Plats e base de cereales ou pâtes,gratin de pâtes,150,7.9,7.34,3.27,12.6,1.88,1.2,353,116,20,0.4,1.1,0.3,69.5,,,
1037,Plats e base de cereales ou pâtes,lasagnes e la bolognaise,140,6.85,6.65,1.57,12.9,3.03,0.63,333,47.5,20.8,0.754,3.52,0.02,71.5,,,
1038,Plats e base de cereales ou pâtes,paella,169,8.85,4.64,0.902,22.4,0.725,1.02,313,24.2,21.5,0.59,4.68,0,61.6,,,
1039,Plats e base de cereales ou pâtes,"pâtes e la bolognaise (spaghetti, tagliatelles…)",137,5.91,4.83,0.555,16.9,2.62,1.29,397,14,19.6,0.79,4.22,0,69.9,,,
1040,Plats e base de cereales ou pâtes,"pâtes e la carbonara (spaghetti, tagliatelles…)bi",166,6.33,7.72,2.92,17.7,0.74,0.44,377,36.1,14.6,0.45,0.82,0.1,67,,,
1041,Plats e base de cereales ou pâtes,"ravioli e la viande, sauce tomate",97.4,3,3.17,0.931,13.5,2.57,1.45,454,21.3,14.9,1.1,0,0,77.4,,,
1042,Plats e base de cereales ou pâtes,"ravioli frais au fromage, cuit",209,8.6,6.5,3.84,27.7,0.8,2.7,383,141,21.7,1,0.2,0.05,53.1,,,
1043,Plats e base de cereales ou pâtes,riz cantonnais,141,5.2,3.69,0.511,21.1,1.24,1.16,362,16.7,8.47,0.4,0.97,"< 0,5",67.7,,,
1044,Plats e base de cereales ou pâtes,"spaghetti, sauce tomate",67.4,1.9,0.4,0.0521,12.6,5.04,2.9,118,17.8,12.9,0.3,0,0,81.9,,,
1045,Plats e base de fromage,feuillete ou friand au fromage,332,7.22,20.6,10.6,27.5,5.88,3.8,574,119,15.6,1.4,0,1.1,39.3,,,
1046,Plats e base de fromage,feuillete ou friand bechamel jambon fromage,347,9.4,20.5,12.7,30.7,2.37,1.24,434,201,17.8,0.66,0.627,0.793,36.4,,,
1047,Plats e base de fromage,fondue savoyarde,234,16.2,16.6,11.4,2.31,0.233,0.35,511,517,21.7,0.3,0,"< 0,5",59.9,,,
1048,Plats e base de fromage,fromage pane,293,13.5,18.4,11.6,18,0.6,< 1,720,334,18.6,0.5,1.7,"< 0,5",46.1,,,
1049,Plats e base de fromage,fromage pane au jambon,227,17.4,10.8,2.86,14.9,1.5,< 1,928,84.9,25.8,0.8,< 1,"< 0,5",52.8,,,
1050,Plats e base de fromage,"gougere, faite maison",424,14.2,31.1,13.8,21.4,0.7,0.8,534,204,21,1.5,0,0.89,30,,,
1051,Plats e base de fromage,souffle au fromage,198,9.9,14.2,7.29,7.43,2.5,0.2,391,226,19.7,0.6,1,0.5,67.3,,,
1052,Plats e base de fromage,tartiflette,144,4.67,8.2,4.84,12.5,0.968,0.82,255,63.7,11.5,0.38,2.2,0.505,72.1,,,
1053,Plats e base de legumes ou legumineuses,"beignet de legumes, fait maison",161,4.18,9.89,0.156,12.9,2.18,1.93,224,52.4,17.7,0.719,13.2,0.158,69.9,,,
1054,Plats e base de legumes ou legumineuses,choucroute garnie,110,4.6,9.22,2.97,1.6,0,1.1,673,36.6,15.9,0.837,9.09,0,82,,,
1055,Plats e base de legumes ou legumineuses,"choucroute, sans jus",31.4,1.5,0.25,0.0225,5.25,4,1.1,528,36.9,4.91,0.6,20,0,91,,,
1056,Plats e base de legumes ou legumineuses,escalope vegetale ou steak e base de soja,177,16.5,8,0.633,5.49,0,5.5,301,68,55.6,1.7,0,0,61.2,,,
1057,Plats e base de legumes ou legumineuses,gratin dauphinois,110,3.07,4.95,2.59,12.3,1.63,1.78,244,45.3,14,0.29,5.01,0.09,76.2,,,
1058,Plats e base de legumes ou legumineuses,gratin de chou0fleur,89.9,4.01,5.8,3.03,3.92,0,3,221,96.6,10.7,0.27,0,0,82.1,,,
1059,Plats e base de legumes ou legumineuses,gratin de legumes,107,3.2,8.51,1.71,3.44,1.87,1.7,199,83.1,16.6,0.514,12.6,0.0838,82,,,
1060,Plats e base de legumes ou legumineuses,ratatouille niçoise,72.1,1.2,4.98,0.693,4.77,0,1.7,418,16.8,17.9,0.378,25.2,0,86.3,,,
1061,Plats e base de legumes ou legumineuses,terrine ou mousse de legumes,134,6.8,9,2.86,5.55,0.2,1.7,621,43,14.6,2.5,4.32,0.4,75.9,,,
1062,Plats e base de legumes ou legumineuses,tomate e la provençale,77.6,1.75,4.32,0.505,6.92,3.8,2,188,23,13.1,0.665,21.5,0.005,83.6,,,
1063,Plats e base de poisson ou produits aquatiques,accra de morue,259,10,16.1,1.28,17.7,1.57,1.5,826,52,17.8,1.1,4.75,0.27,52.4,,,
1064,Plats e base de poisson ou produits aquatiques,beignet de crevette,342,8.6,19.1,0.0745,33.1,0,1.5,650,77,18.1,1,0,0,35.1,,,
1065,Plats e base de poisson ou produits aquatiques,"bouchee e la reine, au poisson et fruits de mer",208,6.76,13.8,3.37,13.7,2.44,1.05,451,70.1,18.8,1.2,0.903,0.771,63.1,,,
1066,Plats e base de poisson ou produits aquatiques,brochette de crevettes,110,16.2,4.37,0.472,1.42,1.19,0.322,897,71.8,36.8,1.93,8.33,0.21,75,,,
1067,Plats e base de poisson ou produits aquatiques,brochette de poisson,128,18,5.71,0.944,0.941,0.863,0.295,223,26.5,28.4,0.725,6.33,1.41,73.8,,,
1068,Plats e base de poisson ou produits aquatiques,"calmar ou calamar ou encornet, e la romaine (beignet)",220,10.6,11.5,1.95,17.8,0,1.5,343,64.7,22.1,0.7,0,0.1,56.1,,,
1069,Plats e base de poisson ou produits aquatiques,calmars ou calamars au riz,101,6.1,3.3,1.1,11.3,0,0.9,474,56.6,14.4,< 1,< 1,0.4,76.7,,,
1070,Plats e base de poisson ou produits aquatiques,carpaccio de saumon,237,16.9,18.8,2.16,0,0,0.26,231,14.9,24.7,0.64,4.21,4.23,64.3,,,
1071,Plats e base de poisson ou produits aquatiques,feuillete au saumon,283,9.6,17.1,10.1,20.5,1.4,4.5,331,39.4,20.4,0.4,0,2.5,46.9,,,
1072,Plats e base de poisson ou produits aquatiques,gratin de poisson et puree ou brandade,115,3.8,4.55,1.52,14.1,0,1.1,365,46.8,17.1,< 1,< 1,1.1,74.9,,,
1073,Plats e base de poisson ou produits aquatiques,poisson (colin d'alaska) sauce oseille,95,8.9,5.22,0.917,2.9,0.78,0.4,243,18.1,20.9,0.37,1.59,0.05,82,,,
1074,Plats e base de poisson ou produits aquatiques,poisson e la bordelaise,172,14.8,10.4,2.3,4.3,0,1,513,21.1,17.5,1.2,9.7,0.9,67.5,,,
1075,Plats e base de poisson ou produits aquatiques,poisson e la provençale,70.3,9.3,2.3,0,2.9,0,0.4,280,16.1,24.2,< 1,0,"< 0,2",83.6,,,
1076,Plats e base de poisson ou produits aquatiques,"quenelle de poisson, cuite",241,9.16,13.1,6.08,21.3,0,0.6,734,27.7,11.8,0.71,0,0.685,54.6,,,
1077,Plats e base de viande ou volaille,blanquette de veau,115,13.9,5.1,2.99,3.06,1,0.5,221,26,14.4,0.82,1,0.7,76.4,,,
1078,Plats e base de viande ou volaille,blanquette de veau et riz,137,7.76,5.71,2.67,12.7,0,1.7,262,15.4,6.8,0.9,0,0,71,,,
1079,Plats e base de viande ou volaille,boeuf aux carottes,84.9,10.2,4.18,1.21,1.08,0.196,1.1,398,19,11.1,0.9,2,0,79.9,,,
1080,Plats e base de viande ou volaille,boeuf bourguignon,101,6.7,3.33,0.882,11.1,0.3,0,309,15.6,13.1,1.69,0.8,0.5,77.5,,,
1081,Plats e base de viande ou volaille,"boeuf, boulettes cuites",202,15.2,13.3,4.88,5.08,0.944,0.63,452,29,26.9,2.2,6.94,0.196,63.8,,,
1082,Plats e base de viande ou volaille,"bouchee e la reine, au poulet",258,7.1,16.8,3.57,19,2,0.95,571,41.3,13.3,1.1,9,0.2,55.4,,,
1083,Plats e base de viande ou volaille,brochette d'agneau,150,13.5,9.34,3.12,2.7,1.57,0.632,147,15.8,19.5,1.34,11.7,0,72.8,,,
1084,Plats e base de viande ou volaille,brochette de boeuf,217,18.9,14.6,3,2.24,1.01,0.33,237,7.8,21,1.8,9.46,0,62.6,,,
1085,Plats e base de viande ou volaille,brochette de volaille,201,19.7,13,2.28,1.13,1.01,0.337,257,14,22.2,0.999,9.46,0.06,64.2,,,
